year,week,hometeam,awayteam,homescore,awayscore,pointdiff,hwhl,covered,homeline,awayline,predicttotal,actualtotal,home_totaldvoa,home_offensedvoa,home_offpassdvoa,home_offrushdvoa,home_defensedvoa,home_defpassdvoa,home_defrushdvoa,home_stdvoa,visit_totaldvoa,visit_offensedvoa,visit_offpassdvoa,visit_offrushdvoa,visit_defensedvoa,visit_defpassdvoa,visit_defrushdvoa,visit_stdvoa
2015,6,BUF,CIN,21,34,-13,0,0,-1,1,45,55,0.158,0.447,0.546,0.333,0.22,0.4,-0.004,-0.068,0.347,0.34,0.675,0.012,0.153,0.232,0.059,0.16
2015,6,CLE,DEN,23,26,-3,0,1,4.5,-4.5,42.5,49,0.064,-0.122,-0.1,0.027,-0.146,-0.254,0.005,0.041,-0.251,-0.362,-0.567,-0.087,-0.243,-0.375,-0.109,-0.132
2015,6,JAC,HOU,20,31,-11,0,0,0,0,42.5,51,-0.283,-0.011,0.059,-0.063,0.214,0.673,-0.319,-0.058,0.223,0.126,0.532,-0.258,-0.118,-0.145,-0.053,-0.021
2015,6,IND,JAC,16,13,3,1,0,-8.5,8.5,47,29,0.125,0.216,0.313,0.193,0.06,0.039,0.094,-0.031,-0.283,-0.011,0.059,-0.063,0.214,0.673,-0.319,-0.058
2015,6,HOU,JAC,30,6,24,1,1,-6,6,45,36,0.223,0.126,0.532,-0.258,-0.118,-0.145,-0.053,-0.021,-0.283,-0.011,0.059,-0.063,0.214,0.673,-0.319,-0.058
2015,6,MIN,KC,16,10,6,1,1,-3.5,3.5,44.5,26,-0.325,-0.409,-0.084,-0.576,-0.057,0.297,-0.639,0.027,0.599,0.111,0.487,-0.487,-0.426,-0.184,-0.636,0.063
2015,6,TEN,MIA,10,38,-28,0,0,-3,3,44.5,48,-0.917,-0.61,-0.79,-0.249,0.366,0.349,0.38,0.059,0.54,0.31,0.319,0.415,-0.265,-0.321,-0.148,-0.035
2015,6,IND,NE,27,34,-7,0,1,7.5,-7.5,55,61,0.125,0.216,0.313,0.193,0.06,0.039,0.094,-0.031,-0.041,0.221,0.328,0.158,0.283,0.331,0.169,0.02
2015,6,PHI,NYG,27,7,20,1,1,-3.5,3.5,50,34,0.436,-0.141,-0.385,0.233,-0.556,-0.757,-0.219,0.021,-0.748,-0.575,-0.712,-0.286,0.138,0.038,0.235,-0.035
2015,6,GB,SD,27,20,7,1,0,-10,10,50,47,0.272,0.215,0.429,-0.017,0.03,0.281,-0.628,0.086,-0.235,0.164,0.584,-0.794,0.317,0.398,0.143,-0.083
2015,6,NYJ,WAS,34,20,14,1,1,-5.5,5.5,41.5,54,0.619,0.327,0.49,0.219,-0.419,-0.402,-0.453,-0.127,-0.46,-0.248,-0.072,-0.399,0.241,0.338,0.176,0.029
2016,6,SEA,ATL,26,24,2,1,0,-6,6,45.5,50,0.347,0.103,0.273,-0.144,-0.302,-0.273,-0.362,-0.057,0.12,0.166,0.329,-0.027,0.031,0.119,-0.099,-0.016
2016,6,NYG,BAL,27,23,4,1,1,-3,3,43.5,50,0.05,0.045,0.243,-0.479,0.07,0.214,-0.112,0.074,0.182,0.105,0.323,0.046,0.012,0.187,-0.465,0.089
2016,6,NO,CAR,41,38,3,1,1,3,-3,53,79,-0.073,0.262,0.637,-0.214,0.325,0.395,0.215,-0.009,-0.146,0.101,0.073,0.147,0.188,0.445,-0.363,-0.059
2016,6,NE,CIN,35,17,18,1,1,-8,8,47,52,0.697,0.558,1.208,-0.127,-0.04,0.17,-0.216,0.1,-0.301,0.102,0.369,0.009,0.314,0.626,-0.133,-0.088
2016,6,TEN,CLE,28,26,2,1,0,-7,7,44,54,0.043,0.244,0.805,-0.164,0.228,0.509,-0.483,0.027,-0.191,-0.025,0.295,-0.305,0.167,0.583,-0.151,0.001
2016,6,GB,DAL,16,30,-14,0,0,-4,4,46.5,46,-0.003,-0.243,0.019,-0.638,-0.112,-0.02,-0.193,0.128,0.556,0.159,0.295,0.045,-0.423,-0.206,-0.761,-0.026
2016,6,SD,DEN,21,13,8,1,1,2.5,-2.5,45.5,34,0.167,0.105,0.724,-0.441,-0.053,-0.138,0.169,0.009,-0.048,-0.096,-0.076,0.097,-0.072,0.192,-0.315,-0.024
2016,6,HOU,IND,26,23,3,1,0,-3.5,3.5,46,49,0.067,0.075,0.058,0.181,-0.029,-0.037,-0.022,-0.038,-0.396,0.012,0.055,0.095,0.424,0.44,0.402,0.016
2016,6,CHI,JAC,16,17,-1,0,0,-2,2,47,33,0.031,-0.047,-0.014,0.045,-0.01,-0.003,-0.025,0.068,-0.158,-0.187,-0.06,-0.227,0.017,0.074,-0.078,0.046
2016,6,OAK,KC,10,26,-16,0,0,-2,2,46.5,36,-0.405,-0.044,0.116,-0.346,0.303,0.57,0.129,-0.058,0.459,0.334,0.631,0.213,-0.193,-0.213,-0.154,-0.068
2016,6,DET,LARM,31,28,3,1,0,-3,3,44,59,-0.571,0.059,0.596,-0.317,0.65,1.094,0.077,0.02,-0.072,0.12,0.426,-0.14,0.195,0.594,-0.291,0.002
2016,6,ARI,NYJ,28,3,25,1,1,-7.5,7.5,46,31,0.42,0.152,-0.038,0.441,-0.274,-0.193,-0.477,-0.006,-0.803,-0.452,-0.313,-0.469,0.389,0.55,0.221,0.038
2016,6,WAS,PHI,27,20,7,1,1,2,-2,44.5,47,0.309,0.392,0.547,0.329,-0.141,-0.228,-0.045,-0.224,-0.135,-0.357,-0.453,-0.029,0.06,-0.011,0.128,0.281
2016,6,MIA,PIT,30,15,15,1,1,7.5,-7.5,48,45,0.636,0.448,0.576,0.445,-0.255,-0.532,0.298,-0.067,-0.513,-0.107,-0.294,0.391,0.341,0.41,0.289,-0.065
2016,6,BUF,SF,45,16,29,1,1,-7.5,7.5,44,61,0.444,0.259,0.31,0.226,-0.072,-0.051,-0.094,0.112,-0.569,-0.274,-0.325,-0.143,0.261,0.378,0.182,-0.033
2017,6,BAL,CHI,24,27,-3,0,0,-6.5,6.5,39.5,51,0.292,-0.397,-0.637,0.006,-0.162,0.025,-0.22,0.527,-0.209,-0.091,0.193,-0.176,-0.343,-0.492,-0.128,-0.46
2017,6,HOU,CLE,33,17,16,1,1,-9.5,9.5,44,50,0.115,-0.046,0.214,-0.231,-0.192,-0.45,0.245,-0.032,-0.599,-0.602,-1.011,0.204,0.032,0.373,-0.276,0.035
2017,6,NO,DET,52,38,14,1,1,-3.5,3.5,50.5,90,0.237,-0.093,-0.273,0.086,-0.583,-0.67,-0.336,-0.253,0.103,-0.385,-0.344,-0.508,-0.248,-0.513,-0.063,0.24
2017,6,MIN,GB,23,10,13,1,1,3,-3,46.5,33,0.337,-0.193,-0.081,-0.204,-0.528,-0.562,-0.483,0.001,-0.232,-0.446,-0.516,-0.35,-0.198,-0.116,-0.289,0.016
2017,6,TEN,IND,36,22,14,1,1,-8,8,48,58,0.034,0.182,0.244,0.127,0.137,0.259,-0.107,-0.011,-0.177,-0.043,0.018,-0.162,0.223,0.474,-0.007,0.089
2017,6,JAC,LARM,17,27,-10,0,0,-2.5,2.5,44,44,-0.399,-0.021,-0.039,0.001,-0.184,-0.399,-0.019,-0.562,0.595,0.114,0.163,0.079,-0.226,-0.374,-0.04,0.255
2017,6,ATL,MIA,17,20,-3,0,0,-10,10,48,37,-0.121,0.144,0.176,0.207,0.164,0.24,0.082,-0.1,-0.15,-0.045,0.019,-0.052,0.132,0.154,0.096,0.027
2017,6,NYJ,NE,17,24,-7,0,1,9.5,-9.5,47.5,41,-0.244,-0.154,-0.049,-0.322,0.059,0.149,-0.062,-0.031,0.417,0.378,0.482,0.241,-0.041,0.086,-0.249,-0.002
2017,6,DEN,NYG,10,23,-13,0,0,-10,10,40.5,33,-0.452,-0.226,-0.176,-0.257,0.039,0.21,-0.097,-0.186,-0.213,-0.098,0.168,-0.146,0.06,0.16,-0.199,-0.055
2017,6,CAR,PHI,23,28,-5,0,0,-3,3,45,51,0.163,-0.084,-0.149,0.051,-0.169,-0.028,-0.322,0.078,0.333,0.051,0.387,-0.197,-0.255,-0.283,-0.197,0.027
2017,6,KC,PIT,13,19,-6,0,0,-4,4,46,32,-0.127,-0.164,0.199,-0.62,0.16,-0.033,0.319,0.198,0.382,0.3,0.203,0.377,-0.243,-0.031,-0.624,-0.16
2017,6,OAK,SD,16,17,-1,0,0,-3.5,3.5,50.5,33,-0.07,-0.193,-0.332,0.058,-0.047,0.04,-0.152,0.075,0.088,0.034,0.209,-0.171,-0.204,-0.417,0.049,-0.15
2017,6,WAS,SF,26,24,2,1,0,-10,10,46.5,50,-0.025,0.096,0.515,-0.296,0.072,0.033,0.132,-0.049,-0.023,0.094,0.294,0.15,0.159,0.513,-0.244,0.042
2017,6,ARI,TB,38,33,5,1,1,2,-2,44,71,0.309,0.346,0.965,-0.082,0.02,0.147,-0.229,-0.016,-0.523,0.083,0.369,-0.123,0.652,1.265,0.222,0.046
2018,6,MIN,ARI,27,17,10,1,0,-10.5,10.5,43,44,0.043,-0.108,-0.074,0.101,-0.117,0.044,-0.343,0.033,-0.238,-0.285,-0.172,-0.376,-0.038,-0.255,0.21,0.008
2018,6,TEN,BAL,0,21,-21,0,0,1.5,-1.5,42,21,-0.804,-0.607,-0.812,-0.279,0.115,0.32,-0.053,-0.082,0.897,0.113,0.38,0.083,-0.695,-0.84,-0.453,0.089
2018,6,HOU,BUF,20,13,7,1,0,-9.5,9.5,41,33,-0.203,-0.648,-0.776,-0.315,-0.352,-0.441,-0.257,0.094,0.011,-0.57,-0.847,-0.06,-0.763,-1.087,-0.342,-0.182
2018,6,WAS,CAR,23,17,6,1,1,-1,1,45,40,-0.092,-0.153,-0.376,0.132,0.119,0.246,-0.123,0.18,0.119,0.221,0.327,0.021,-0.011,-0.068,0.063,-0.113
2018,6,MIA,CHI,31,28,3,1,1,3,-3,44,59,0.234,0.34,0.713,0.092,0.164,0.39,-0.048,0.058,-0.139,0.097,0.386,-0.083,0.16,0.427,-0.151,-0.075
2018,6,NYJ,IND,42,34,8,1,1,-3,3,45.5,76,0.377,0.046,0.468,-0.355,-0.215,-0.282,-0.108,0.116,-0.306,-0.205,-0.128,-0.103,0.138,0.65,-0.343,0.037
2018,6,DAL,JAC,40,7,33,1,1,3,-3,41,47,0.188,-0.009,0.29,-0.155,-0.132,-0.091,-0.195,0.065,-0.506,-0.4,-0.434,-0.346,0.048,0.305,-0.118,-0.058
2018,6,NE,KC,43,40,3,1,0,-3,3,58.5,83,0.266,0.219,0.315,0.138,-0.16,-0.163,-0.155,-0.113,0.285,0.104,0.275,-0.068,0.101,0.029,0.164,0.282
2018,6,DEN,LARM,20,23,-3,0,1,7,-7,52.5,43,0.254,0.17,0.334,-0.278,-0.157,-0.679,0.259,-0.073,-0.01,0.148,-0.316,0.557,0.121,0.26,-0.266,-0.036
2018,6,NYG,PHI,13,34,-21,0,0,2.5,-2.5,45,47,-0.429,-0.176,-0.415,0.52,0.152,0.48,-0.23,-0.101,0.349,0.123,0.549,-0.284,-0.179,-0.43,0.419,0.046
2018,6,CIN,PIT,21,28,-7,0,0,-2.5,2.5,54.5,49,0.206,0.259,0.321,0.089,0.191,0.259,0.072,0.138,-0.049,0.202,0.33,0.084,0.17,0.231,-0.002,-0.081
2018,6,CLE,SD,14,38,-24,0,0,1.5,-1.5,46,52,-0.604,-0.34,-0.477,-0.058,0.364,-0.055,0.59,0.1,0.65,0.369,0.096,0.737,-0.298,-0.422,-0.034,-0.018
2018,6,OAK,SEA,3,27,-24,0,0,3,-3,47,30,-0.794,-0.634,-0.845,-0.31,0.095,0.524,-0.164,-0.065,0.429,-0.039,0.446,-0.202,-0.444,-0.702,-0.036,0.023
2018,6,GB,SF,33,30,3,1,0,-9.5,9.5,46.5,63,-0.087,0.2,0.254,0.268,0.321,0.248,0.386,0.034,0.064,0.183,0.119,0.24,0.173,0.269,0.011,0.054
2018,6,ATL,TB,34,29,5,1,1,-3.5,3.5,57.5,63,-0.107,0.216,0.617,-0.316,0.359,0.531,0.024,0.035,0.055,0.327,0.635,-0.063,0.26,0.53,-0.166,-0.012
2019,6,ARI,ATL,34,33,1,1,1,2,-2,51,67,-0.181,0.285,0.564,-0.075,0.443,0.788,0.033,-0.023,-0.026,0.326,0.662,-0.034,0.337,0.802,-0.243,-0.015
2019,6,TB,CAR,26,37,-11,0,0,-1,1,47.5,63,-0.25,-0.3,-0.406,0.023,-0.042,0.365,-0.456,0.008,0.546,0.025,0.361,-0.307,-0.404,-0.533,-0.002,0.117
2019,6,BAL,CIN,23,17,6,1,0,-12,12,47.5,40,0.075,0.147,0.084,0.299,-0.084,0.029,-0.324,-0.156,-0.194,-0.23,-0.057,-0.504,0.177,0.195,0.165,0.213
2019,6,NYJ,DAL,24,22,2,1,1,8.5,-8.5,43.5,46,0.2,0.157,0.328,-0.161,0.036,0.214,-0.158,0.08,0.048,0.289,0.486,0.077,0.276,0.467,-0.086,0.036
2019,6,GB,DET,23,22,1,1,0,-6,6,46.5,45,0.4,0.179,0.117,0.27,-0.201,-0.189,-0.221,0.02,-0.013,-0.246,0.026,-0.375,-0.014,-0.057,0.049,0.219
2019,6,KC,HOU,24,31,-7,0,0,-7.5,7.5,55,55,0.363,0.385,0.598,0.223,0.054,0.093,0.014,0.032,-0.039,0.109,0.289,0.034,0.114,0.09,0.178,-0.034
2019,6,JAC,NO,6,13,-7,0,0,1,-1,45,19,-0.298,-0.342,-0.236,-0.385,-0.034,-0.009,-0.071,0.011,0.461,0.01,0.162,-0.202,-0.388,-0.37,-0.409,0.064
2019,6,NE,NYG,35,14,21,1,1,-16.5,16.5,44.5,49,0.567,-0.029,0.074,-0.063,-0.634,-0.809,-0.306,-0.038,-0.547,-0.382,-0.498,-0.175,-0.041,0.035,-0.115,-0.206
2019,6,MIN,PHI,38,20,18,1,1,-3,3,44,58,0.407,0.314,0.944,-0.242,-0.057,-0.064,-0.043,0.036,-0.162,0.01,0.032,0.067,0.231,0.952,-0.386,0.059
2019,6,SD,PIT,17,24,-7,0,0,-5.5,5.5,43.5,41,-0.01,0.058,0.219,-0.407,0.007,0.156,-0.069,-0.062,0.025,-0.056,0.161,-0.163,-0.05,0.069,-0.399,0.031
2019,6,CLE,SEA,28,32,-4,0,0,-2.5,2.5,47,60,-0.195,-0.075,-0.409,0.364,0.162,0.42,-0.071,0.042,0.161,0.27,0.838,-0.093,-0.042,-0.251,0.238,-0.152
2019,6,LARM,SF,7,20,-13,0,0,-4,4,48.5,27,0.169,-0.13,-0.372,0.102,-0.303,-0.235,-0.358,-0.005,0.03,-0.224,-0.249,-0.205,-0.316,-0.816,0.095,-0.062
2019,6,DEN,TEN,16,0,16,1,1,-2.5,2.5,39.5,16,0.331,-0.282,-0.286,-0.127,-0.528,-0.463,-0.628,0.085,-0.577,-0.724,-0.562,-0.692,-0.194,-0.179,-0.21,-0.047
2019,6,MIA,WAS,16,17,-1,0,1,3.5,-3.5,41,33,-0.549,-0.508,-0.803,0.067,0.099,0.253,-0.029,0.057,-0.098,-0.184,-0.087,-0.256,-0.16,-0.367,0.186,-0.074
2015,7,TEN,ATL,7,10,-3,0,1,3.5,-3.5,47.5,17,-0.278,-0.375,-0.592,0.06,-0.065,-0.175,0.064,0.032,-0.003,-0.13,-0.246,0.002,-0.146,-0.301,0.165,-0.018
2015,7,ARI,BAL,26,18,8,1,1,-7.5,7.5,48.5,44,-0.041,0.212,0.361,0.025,-0.003,0.02,-0.072,-0.256,-0.081,0.025,0.055,0.144,0.111,0.242,-0.044,0.005
2015,7,JAC,BUF,34,31,3,1,1,4,-4,42,65,0.167,-0.099,0.412,-0.345,-0.322,-0.469,-0.134,-0.056,-0.285,-0.378,-0.528,-0.073,0.064,0.34,-0.133,0.157
2015,7,NYG,DAL,27,20,7,1,1,-5,5,45.5,47,0.24,0.137,0.073,0.211,0.131,-0.104,0.272,0.233,-0.322,-0.013,-0.423,0.385,0.083,-0.041,0.23,-0.226
2015,7,MIA,HOU,44,26,18,1,1,-5,5,43,70,0.86,0.711,1.531,0.201,-0.227,-0.25,-0.183,-0.078,-0.979,-0.508,-0.609,-0.318,0.49,1.089,0.106,0.019
2015,7,NE,JAC,51,17,34,1,1,-13.5,13.5,48,68,0.155,0.163,0.253,-0.3,0.103,0.348,-0.229,0.096,0.167,-0.099,0.412,-0.345,-0.322,-0.469,-0.134,-0.056
2015,7,DET,MIN,19,28,-9,0,0,2.5,-2.5,44.5,47,0.044,-0.01,0.202,-0.256,0,0.405,-0.38,0.054,-0.015,-0.061,0.228,-0.34,-0.048,0.043,-0.182,-0.002
2015,7,IND,NO,21,27,-6,0,0,-6,6,52.5,48,-0.466,-0.492,-0.669,0.155,-0.15,-0.497,0.227,-0.124,0.152,0.093,-0.143,0.336,0.004,-0.069,0.229,0.063
2015,7,NE,NYJ,30,23,7,1,0,-10,10,48,53,0.155,0.163,0.253,-0.3,0.103,0.348,-0.229,0.096,0.308,0.174,0.6,-0.163,-0.148,-0.072,-0.547,-0.014
2015,7,SD,OAK,29,37,-8,0,0,-5,5,47,66,-0.619,-0.058,-0.132,0.088,0.461,0.637,0.267,-0.099,0.447,0.374,0.694,0.103,-0.027,-0.117,0.153,0.046
2015,7,CAR,PHI,27,16,11,1,1,-3.5,3.5,46.5,43,0.189,0.004,-0.338,0.273,-0.154,-0.246,-0.016,0.032,-0.005,-0.036,-0.042,0.114,-0.049,-0.455,0.212,-0.018
2015,7,KC,PIT,23,13,10,1,1,-2,2,43,36,0.556,0.314,0.395,0.307,-0.2,-0.45,0.066,0.042,-0.084,0.036,-0.101,0.251,0.108,0.208,0.003,-0.012
2015,7,SF,SEA,3,20,-17,0,0,4.5,-4.5,41.5,23,-0.263,-0.406,-0.384,-0.328,-0.071,-0.043,-0.088,0.073,0.438,0.044,-0.008,0.075,-0.418,-0.408,-0.436,-0.024
2015,7,WAS,TB,31,30,1,1,0,-3.5,3.5,44,61,-0.116,0.216,0.484,0.015,0.37,0.785,0.046,0.038,0.156,0.365,0.925,0.089,0.229,0.332,-0.003,0.021
2016,7,NYJ,BAL,24,16,8,1,1,-1,1,41.5,40,0.068,-0.056,0.166,-0.072,-0.365,-0.235,-0.837,-0.242,-0.543,-0.642,-0.587,-0.678,-0.03,0.23,-0.207,0.069
2016,7,MIA,BUF,28,25,3,1,1,2.5,-2.5,44,53,0.333,0.287,0.439,0.27,-0.179,0.022,-0.419,-0.134,-0.433,-0.119,0.054,-0.238,0.332,0.369,0.312,0.018
2016,7,GB,CHI,26,10,16,1,1,-9,9,47,36,0.495,0.105,0.339,-0.204,-0.513,-0.606,-0.385,-0.123,-0.403,-0.502,-0.644,-0.221,0.041,0.105,-0.142,0.14
2016,7,CIN,CLE,31,17,14,1,1,-10,10,45.5,48,0.468,0.72,0.69,0.745,0.047,-0.192,0.322,-0.206,-0.608,-0.023,-0.336,0.413,0.634,0.614,0.652,0.049
2016,7,DEN,HOU,27,9,18,1,1,-7.5,7.5,40.5,36,0.37,0.254,0.404,0.218,-0.083,-0.113,-0.031,0.034,-0.476,-0.113,-0.077,-0.175,0.289,0.234,0.33,-0.074
2016,7,TEN,IND,26,34,-8,0,0,-2.5,2.5,48.5,60,-0.194,0.078,0.247,0.035,0.32,0.628,-0.092,0.048,0.157,0.309,0.665,0.084,0.141,0.205,0.068,-0.011
2016,7,PHI,MIN,21,10,11,1,1,2,-2,40,31,0.433,-0.34,-0.149,-0.386,-0.502,-0.851,-0.088,0.27,-0.425,-0.5,-0.659,-0.227,-0.246,-0.146,-0.364,-0.17
2016,7,PIT,NE,16,27,-11,0,0,7.5,-7.5,45.5,43,-0.297,-0.025,0.212,-0.067,0.259,0.241,0.273,-0.013,0.628,0.569,0.795,0.49,-0.178,-0.061,-0.374,-0.12
2016,7,KC,NO,27,21,6,1,0,-7,7,50,48,0.154,0.216,0.834,-0.126,0.098,0.246,-0.164,0.035,-0.041,0.231,0.796,-0.086,0.285,0.765,-0.12,0.013
2016,7,LARM,NYG,10,17,-7,0,0,2.5,-2.5,43.5,27,-0.209,-0.326,-0.324,-0.062,-0.096,-0.07,-0.142,0.021,-0.087,-0.168,-0.201,-0.113,-0.013,0.007,-0.058,0.068
2016,7,JAC,OAK,16,33,-17,0,0,-1.5,1.5,48.5,49,-0.286,-0.298,-0.28,-0.236,-0.123,-0.16,-0.084,-0.111,0.255,0.051,0.082,0.079,-0.112,-0.118,-0.095,0.092
2016,7,ATL,SD,30,33,-3,0,0,-6.5,6.5,50.5,63,-0.045,-0.001,0.192,0.083,0.081,0.102,0.049,0.037,0.145,-0.03,0.082,-0.043,-0.188,-0.32,-0.052,-0.014
2016,7,ARI,SEA,6,6,0,0,0,-2,2,43.5,12,-0.037,-0.065,-0.065,-0.018,-0.305,-0.299,-0.313,-0.276,-0.203,-0.169,-0.096,-0.214,-0.109,0.011,-0.244,-0.143
2016,7,SF,TB,17,34,-17,0,0,2,-2,47,51,-0.446,-0.171,-0.651,0.301,0.345,0.508,0.234,0.071,0.339,0.251,0.609,0.014,-0.24,-0.622,0.149,-0.152
2016,7,DET,WAS,20,17,3,1,1,-1,1,48.5,37,0.099,0.093,0.15,0.014,-0.066,0.107,-0.24,-0.06,-0.403,-0.166,-0.002,-0.227,0.171,0.179,0.159,-0.067
2017,7,LARM,ARI,33,0,33,1,1,-3.5,3.5,47,33,0.841,0.235,0.184,0.439,-0.499,-0.544,-0.405,0.108,-0.687,-0.534,-0.391,-0.586,-0.001,-0.199,0.203,-0.154
2017,7,NE,ATL,23,7,16,1,1,-4.5,4.5,54,30,0.321,0.398,0.914,0.271,0.112,0.166,0.031,0.035,-0.345,0.077,0.183,-0.081,0.225,0.398,0.108,-0.197
2017,7,MIN,BAL,24,16,8,1,1,-4.5,4.5,39.5,40,0.357,0.064,0.188,0.026,-0.139,-0.032,-0.306,0.153,-0.166,-0.178,-0.061,-0.156,-0.061,-0.159,0.04,-0.049
2017,7,CHI,CAR,17,3,14,1,1,3.5,-3.5,41.5,20,0.01,-0.272,-0.174,-0.179,-0.29,-0.357,-0.212,-0.008,-0.069,-0.368,-0.426,-0.23,-0.275,-0.222,-0.293,0.024
2017,7,PIT,CIN,29,14,15,1,1,-6,6,42,43,0.804,0.27,0.841,-0.11,-0.491,-0.601,-0.219,0.043,-0.528,-0.504,-0.568,-0.345,0.136,0.555,-0.15,0.112
2017,7,SF,DAL,10,40,-30,0,0,6,-6,47,50,-0.776,-0.219,-0.396,0.047,0.51,0.688,0.387,-0.047,0.779,0.578,0.678,0.51,-0.166,-0.281,0.011,0.036
2017,7,SD,DEN,21,0,21,1,1,-1,1,41.5,21,0.17,-0.191,0.463,-0.413,-0.203,-0.214,-0.183,0.159,-0.275,-0.346,-0.314,-0.28,-0.234,0.022,-0.464,-0.163
2017,7,IND,JAC,0,27,-27,0,0,3,-3,43.5,27,-0.347,-0.295,-0.359,-0.095,0.133,0.431,-0.085,0.082,0.328,0.053,0.318,-0.088,-0.259,-0.421,0.043,0.017
2017,7,OAK,KC,31,30,1,1,1,3,-3,47.5,61,0.168,0.546,0.816,-0.072,0.217,0.467,-0.18,-0.161,-0.134,0.264,0.448,-0.026,0.467,0.681,-0.037,0.068
2017,7,GB,NO,17,26,-9,0,0,4.5,-4.5,47.5,43,0.183,0.171,-0.227,0.579,0.035,0.099,-0.028,0.047,0.215,0.209,0.224,0.274,0.012,-0.43,0.382,0.018
2017,7,MIA,NYJ,31,28,3,1,0,-4,4,39,59,-0.099,-0.011,0.342,-0.458,0.135,0.217,0.04,0.047,-0.238,-0.067,0.075,-0.029,0.093,0.414,-0.388,-0.078
2017,7,NYG,SEA,7,24,-17,0,0,8,-8,38.5,31,-0.637,-0.374,-0.237,-0.416,0.148,0.452,-0.251,-0.114,0.289,0.003,0.506,-0.382,-0.247,-0.2,-0.331,0.04
2017,7,BUF,TB,30,27,3,1,0,-3,3,44,57,0.163,0.232,0.405,0.138,0.087,0.324,-0.303,0.018,-0.221,0.161,0.575,-0.476,0.399,0.665,0.148,0.017
2017,7,CLE,TEN,9,12,-3,0,1,5.5,-5.5,46.5,21,-0.039,-0.412,-0.365,-0.413,-0.348,-0.079,-0.578,0.025,-0.215,-0.377,-0.297,-0.443,-0.165,0.076,-0.523,-0.003
2017,7,PHI,WAS,34,24,10,1,1,-5.5,5.5,48.5,58,0.14,0.178,1.124,-0.417,0.08,0.121,-0.035,0.042,0.118,0.296,0.388,0.04,0.126,0.593,-0.237,-0.052
2018,7,IND,BUF,37,5,32,1,1,-7.5,7.5,43.5,42,0.77,0.433,0.731,0.21,-0.343,-0.605,0.02,-0.005,-0.874,-0.549,-0.927,0.02,0.355,0.524,0.233,0.029
2018,7,PHI,CAR,17,21,-4,0,0,-3.5,3.5,45,38,-0.455,-0.145,0.299,-0.574,0.241,0.218,0.298,-0.069,0.422,0.377,0.295,0.588,-0.068,0.224,-0.453,-0.023
2018,7,KC,CIN,45,10,35,1,1,-5.5,5.5,58.5,55,0.643,0.445,0.735,0.173,-0.286,-0.316,-0.238,-0.089,-0.973,-0.563,-0.495,-0.512,0.334,0.378,0.279,-0.076
2018,7,TB,CLE,26,23,3,1,0,-3,3,49,49,-0.16,-0.152,-0.158,-0.026,-0.066,0.095,-0.278,-0.074,0.01,-0.279,-0.058,-0.457,-0.208,-0.358,0.028,0.081
2018,7,WAS,DAL,20,17,3,1,1,-2,2,42,37,0.13,0.012,0.378,-0.154,-0.112,0.007,-0.255,0.007,-0.206,-0.073,0.143,-0.324,0.071,0.695,-0.295,-0.062
2018,7,ARI,DEN,10,45,-35,0,0,1.5,-1.5,40,55,-0.96,-0.795,-0.899,-0.509,0.183,0.325,0.055,0.018,0.715,0.154,0.262,0.054,-0.498,-0.607,-0.3,0.063
2018,7,MIA,DET,21,32,-11,0,0,3,-3,46.5,53,-0.215,0.196,0.222,0.281,0.362,0.656,0.193,-0.049,0.098,0.337,0.71,0.129,0.274,0.383,0.086,0.035
2018,7,JAC,HOU,7,20,-13,0,0,-4,4,43,27,-0.439,-0.411,-0.379,-0.47,0.014,-0.003,0.023,-0.015,0.358,0.049,0.312,0.128,-0.313,-0.141,-0.642,-0.005
2018,7,SF,LARM,10,39,-29,0,0,10,-10,52.5,49,-0.928,-0.736,-1.08,-0.32,0.08,0.23,-0.022,-0.112,0.706,0.177,0.155,0.192,-0.473,-0.902,-0.024,0.057
2018,7,NYJ,MIN,17,37,-20,0,0,3,-3,47,54,-0.458,-0.413,-0.659,-0.064,0.016,0.082,-0.121,-0.029,0.309,-0.101,0.099,-0.237,-0.342,-0.609,0.06,0.067
2018,7,CHI,NE,31,38,-7,0,0,2.5,-2.5,50,69,-0.15,0.093,0.062,0.335,-0.094,0.039,-0.292,-0.337,0.367,0.31,0.513,0.011,0.107,0.022,0.274,0.164
2018,7,BAL,NO,23,24,-1,0,0,-2.5,2.5,50,47,0.259,0.299,0.419,0.109,-0.009,0.16,-0.14,-0.05,0.185,0.241,0.726,0.017,0.102,0.28,-0.186,0.045
2018,7,ATL,NYG,23,20,3,1,0,-5.5,5.5,54,43,0.067,0.124,0.604,-0.149,0.11,0.396,-0.288,0.053,-0.143,0.047,0.38,-0.325,0.223,0.409,-0.109,0.033
2018,7,SD,TEN,20,19,1,1,0,-6,6,45,39,0.151,0.262,0.702,-0.483,0.057,0.22,-0.104,-0.054,0.055,0.103,0.217,0.06,0.088,0.446,-0.534,0.041
2019,7,NYG,ARI,16,22,-6,0,0,4,17,32,38,-0.164,-0.104,-0.094,0.035,0.036,0.232,-0.162,-0.024,-0.203,0,0.009,0.048,0.181,0.32,0.009,-0.021
2019,7,SEA,BAL,26,38,-12,0,0,-13.5,-2,52,64,0.11,0.184,0.636,-0.074,0.034,0.059,-0.039,-0.039,0.145,0.126,0.108,0.211,0.039,0.118,-0.128,0.058
